id,title,rating,review_text,location,hotel
209,¡Me volvería alojar sin dudarlo!,5,"Me gusta el nuevo concepto de alojamiento, apartamento con cocina-salon, dormitorio y baño. El lugar es precioso, decoración increíble,limpieza muy buena, ubicación ideal en el centro centro de Sevilla y vistas increibles. Recomendables 100%!!",Seville_Province_of_Seville_Andalucia,Slow_Suites_Setas
210,Perfecto,5,"Mi pareja y yo hicimos una escapada a Granada y nos alojamos en estos apartamentos. La limpieza es impecable. La decoración y calidez del apartamento son idóneas, todo el mobiliario está como nuevo. La ubicación es ideal ya que te permite dejar el coche en el parking y visitar la ciudad a pié. Repetiremos sin dudarlo.",Granada_Province_of_Granada_Andalucia,Catedral_Plaza_Apartamentos
211,Espectacular,5,"Buena atención, limpio y en un lugar céntrico y emblemático de la ciudad, con parking, supermercado cercano y junto a la tasca de ""El Peregil"" regentada ahora por sus hijos. Un sitio perfecto para descansar, disfrutar de sus instalaciones y del encanto de la capital hispalense. ",Seville_Province_of_Seville_Andalucia,Hotel_Don_Paco
212,Retiro de yoga y preocupación,5,"Cortijo las salinas es un lugar verdaderamente mágico situado en las colinas de Andalucía. La visión Steffi y Steve tenía al renovar una casa de granja en ruinas a la hermosa Cortijo es ahora es simplemente impresionante. Como un profesor de yoga buscando un lugar para albergar un refugio junto con mi amigo y practicante preocupación superó todas nuestras expectativas. Nada era demasiado problema, de hornear un pastel para el cumpleaños de uno de nuestros estudiantes y se fijan en una noche increíble de baile flamenco auténtico y canto que tuve la oportunidad de participar, junto con la organización de un viaje al mercado local. Muchos recuerdos maravillosos.  Steffi es una chica de muchos talentos y su taller en su maravilloso hamsa estudio arte será una memoria que permanecerá…",Jaen_Province_of_Jaen_Andalucia,Cortijo_Las_Salinas
213,Interesante ,4,"Hotel muy bien situado con buenas instalaciones,  si bien creo interesante mencionar algunas excepciones: la piscina en la azotea es bastante pequeña, también me parece muy pequeño el bar donde se realizan actuaciones en directo y  que no pudimos disfrutar por falta de sitio ( estuvimos de pié un ratito). También me parece bastante pequeña la habitación aún sabiendo se trataba de la mas ""economica"" , no así el baño. Me resultó molesto el ruido que hacen las puertas de las habitaciones cada vez que se cierran, sobre todo cuando esté ruido se repite 12 o 15 veces en la hora de la siesta.  Me gustó mucho el desayuno,  pero hay algún detalle que se puede mejor: los yogures de una marca comercial habitual podrían ofrecer algunos artesanos de mas calidad, lo mismo que las mermeladas. …",Seville_Province_of_Seville_Andalucia,Hotel_Colon_Gran_Melia_The_Leading_hotel_of_the_World
214,Relación calidad/precio excelente,5,"Estuvimos en la pensión Recogidas hace tiempo, en varias ocasiones y por varias noches y sólamente tenemos buenas palabras para los dueños.  Evidentemente no es un hotel de lujo, pero para estar catalogado como Pensión está perfecto, he estado en hoteles de 4 estrellas que están mucho peor.  La habitación limpia a fondo, al entrar olía todo a limpio lo cual se agradece. Y la ubicación inmejorable.  Relación calidad precio alta, totalmente recomendable.",Granada_Province_of_Granada_Andalucia,AWA_Recogidas
215,Excelente!,5,Habitaciones comodas. Limpias y amplias. Al menos no tuve dificulades. Volveria sin dudarlo! Un buen lugar para estar en Malaga. Cerca del foro romano. Fui en la epoca del Festival de Cine y el ambiente era el mejor!,Malaga_Costa_del_Sol_Province_of_Malaga_Andalucia,Alcazaba_Premium_Hotel
216,Hotel Room Mate Larios,5,Hotel muy recomendable. Situado en el centro de Malaga lo que significa una excelente ubicación. Personal muy atento y amable. Limpieza excelente. Sin lugar a dudas a tener en cuenta para nuestro próximo viaje.,Malaga_Costa_del_Sol_Province_of_Malaga_Andalucia,Room_Mate_Larios
217,Buena relación calidad/ precio ,4,"Alojamiento de un par de noches, suficientes para valorar lo visto Recepción: Pequeña pero suficiente para el hotel, la única pega es que falta un pequeño sofá para esperar si es necesario, al llegar no estaba la habitación y tuvimos que salir a la calle a dar una vuelta. Habitación: Con pinta de haber sido reformada, todo correcto, baño muy grande y todo bien, era una triple, las vistas no eran muy buenas pero como íbamos a visitar la cuidad ni abrimos las cortinas, única pega el poco espacio entre la cama principal y la pared para pasar al baño. La cafetería no la usamos y el parking tampoco ( se puede aparcar bien y gratis a 5/10 min del hotel) Ubicación: Nosotros hemos visitado la ciudad y La Alhambra y todo andando, al centro 10 min, Albaycin 20/30min, Alhambra 30/40m, para…",Granada_Province_of_Granada_Andalucia,Reino_de_Granada_Hotel
218,Una estancia inolvidable,5,"Fantásticos apartamentos, con excelentes calidades y todos los detalles cuidados. Y una fantástica colección de arte, cada apartamento está dedicado a un autor. Ubicación perfecta, en pleno centro de la ciudad. No se puede pedir más, volveré sin duda.",Malaga_Costa_del_Sol_Province_of_Malaga_,Apartamentos_El_Museo_Living_Experience_Club
219,Bien ubicado y muy confortable !!,4,"Muy bien ubicado a pocos minutos del casco histórico y lugares de interés y a 100 m. de la llegada del tren de cercanías que te trae del aeropuerto por menos de 3 euros, en pocos minutos. Excelente atención de los conserjes, muy amables y predispuestos. la habitación amplia, cómoda y con todos los servicios indispensables. Muy limpia, cama cómoda y buen desayuno. Sin lujos, un hotel confortable y moderno, con lo necesario para una buena estadía. Súper recomendable !!",Malaga_Costa_del_Sol_Province_of_Malaga_Andalucia,Hotel_Guadalmedina
220,GENIAL VOLVEREMOS,5,"Muy bien,  estábamos asustadas por el ruido pero no era para tanto lo normal, se podía dormir bien .  lo único que no nos gusto que la camarera de piso (limpiadora) nos fue a tocar la puerta a las 8 de la mañana . el resto todo bien yo soy muy observadora con la limpieza y estaba muy bien todo. y la ubicación genial teníamos todo cerca .volveremos seguro",Seville_Province_of_Seville_Andalucia,Hotel_Murillo
221,situación en Barrio antíguo y céntrico de Santa Cruz y el patio típico,4,"en general bien, muy típica de la zona, situación a tiro de cualquier visita obligada y de la zona de tapas y vinos de Santa Cruz. El dueño correcto. No hay ascensor así que toca subir maletas a la segunda planta que estábamos sin ayuda, pero lo compensa lo demás.",Seville_Province_of_Seville_Andalucia,Pension_Dona_Trinidad
222,Pensión de ensueño,5,"Primera vez que me quedo en una pensión si me refiero al nombre, pero podría llamanse hostal, al final es lo mismo pero, lo que puedo decir que no es igual a muchos sitios a donde he ido. Desde que entras te transporta a la época de la sevilla típica y con esto quiero decir que se ve la misma decoración, color y cuidados.  La señora de recepción ha sido de lo mas amable, gentil y servicial. Considero que todo lo tiene con un cuidado y limpieza excepcional. Me he quedado una noche y a pesar de ser poco tiempo pues me he sentido a gusto. La habitación super cómoda, limpia y a pesar que es sencilla me ha encantado.  El baño que es compartido super limpio, nuevo y tuve la oportunidad de ver un personal de limpieza super amable que está pendiente de los cuidados del baño. Sin duda…",Seville_Province_of_Seville_Andalucia,Pension_Azahar
223,Visita Parque de las ciencias,5,"Magnifico hotel, lo recomiendo para una escapada  en familia o en pareja, la piscina encantadora y el trato del personal muy agradable, muy buen desayuno , ideal para visitar el parque de las ciencias , aunque no está en el centro puedes ir dando un paseo o en taxi que nos llevo en cinco minutos por poco dinero.",Granada_Province_of_Granada_Andalucia,Andalucia_Center_Hotel
224,Perfecto,5,"Amables, serviciales, habitaciones limpias y acojedoras. Es un placer ir a trabajar a malaga y poder alojarte en un hotel con aparcamiento, bien de precio y bonito Volvere siempre que vaya a  trabajar o por placer, si vas con coche no lo dudes",Malaga_Costa_del_Sol_Province_of_Malaga_Andalucia,Hotel_Plaza_Del_Castillo
225,Normal,3,Tuve que alojarme dos noches en esta pensión por trabajo y calidad/precio es lo que pagas. La habitación tiene dos camas con baño propio. Ésta un poco lejos del centro pero bien comunicada ya que la parada de bus y tren está al lado. Si van en coche se puede aparcar bien por la zona. También tiene cerca bares y restaurantes.,Malaga_Costa_del_Sol_Province_of_Malaga_Andalucia,Barlovento
226,Limpieza,3,"Cómo en la mayoría de los hoteles, tenían un cartel informativo indicando que si quieres que te laven las toallas las eches en la ducha. Pues bien, nosotros lo hicimos y al día siguiente nos la doblaron y nos la dejaron otra vez como si fuera limpia. La toalla estaba sucia desde el día en que llegamos.",Seville_Province_of_Seville_Andalucia,Hotel_Dona_Lola
227,Hotel centrico,3,"Lo mejor del Hotel Familia Conde es la ubicacion, en pleno centro de Huelva. Los baños han sido reformados y aunque a la habitacion le hace falta un lavado de cara la habitacion en general esta bien.  El personal es muy atento. Alrededor del hotel la zona de aparcamiento es de pago, pero se puede aparcar sin problemas cerca del Corte Ingles que se encuentra a 5 minutos andando.",Huelva_Province_of_Huelva_Andalucia,Hotel_Sercotel_Familia_Conde
228,Cosas buenas y cosas malas,3,"Si lo que buscas es una simple donde dejar las cosas y dormir lo justo, esta bien, pero no le pidas más, los demás servicios dejan mucho que desear, lento el restaurante, limpieza mejorable... No volveré.",Almeria_Province_of_Almeria_Andalucia,Hostal_Delfin_Verde
229,Simplemente para dormir y no más de 1-2 noches,3,"Me gustó que lo esencial que es la cama fue cómoda y las sábanas estaban limpias. También la tranquilidad en el alojamiento y la ubicación son excelentes. En cuanto a las Instalaciones bastante descuidadas y la limpieza la valoraría como regular...  Hubo varios detalles como las toallas (ya amarillentas y con mal aspecto) que me las encontré con hormigas y la escobilla del váter ""asquerosa"" costó mucho trabajo usarla.... cosas que precisan de una renovación y que no contribuyen positivamente y que se podrían mejorar para dar mejor aspecto y tener una estancia más agradable.",Aljaraque_Province_of_Huelva_Andalucia,Pension_Ignacio
230,Hotel sin nada especial,3,"Hotel normal sin nada especial. Me recordaba a un hotel de playa. La calidad y el servicio por encima de su categoria ( tiene solo 1 estrella). En general no esta mal pero es normalito.Lo unico reseñable es su ubicación, pudes ir andando a la mezquita y el puente romano.",Cordoba_Province_of_Cordoba_Andalucia,Hotel_Oasis_de_Cordoba
231,Cerca del centro,3,"Apartamentos cerca del centro, a tan solo 800 metros de la plaza de la Merced. Los apartamentos están bien para el precio. Al ser apartamentos tienen cocina. A modo de detalle los considero muy antiguos, deberían reformarlos. Como punto positivo el trato fue correcto y la limpieza de 10. Importante también es que en las inmediaciones se puede aparcar fácilmente.",Malaga_Costa_del_Sol_Province_of_Malaga_Andaluci,Apartamentos_Fernando_el_Catolico_33
232,Elogios,3,"Habitación cómoda, un buen baño, muy limpio, personal muy amable , sobre todo Florentina muy simpática y excelente su atención y orientaciones para pasear por Huelva. Serca de la terminal de bus. Zona céntrica",Huelva_Province_of_Huelva_Andalucia,Hotel_Costa_de_la_Luz
233,Decepción en estado puro,3,"Lo reservamos por internet ya que las fotos que vimos nos gustaron mucho. Al llegar, la recepción es muy bonita y moderna. Pero el problema era que nuestra habitación no estaba en ese edificio. Teníamos que salir de ahí y entrar en otro edificio que había a unos 15 metros, sin recepción, antiguo, desfasado. La habitación dejaba bastante que desear, creíamos que habíamos encontrado un chollo por el precio de la web y las fotos, pero al ver lo que nos habían dado, de chollo nada de nada. La cadena del WC no funcionaba bien (con el problemón que eso supone).  Vistas NULAS, la ventana daba a un callejón donde cerca había una especie de local de alterne (flipaaaaaaa). Para resumir, el fallo fue nuestro por no fijarnos bien en la oferta. Supongo que el edificio principal está…",Almeria_Province_of_Almeria_Andalucia,Hotel_Torreluz_Centro
234,"Céntrico, con espacios reducidos",3,"He pasado dos noches en este hotel, con excelente situación para las visitas de tipo cultural como la catedral o la alcazaba. La empresa hotelera tiene un convenio con un parking cercano y por 19 euros diarios se puede dejar el coche. Se accede al parking en ascensor. La habitación que nos dieron tenía espacios reducidos y el cuarto de baño también. Espacios muy justitos. Para pasar un par de noches puede valer, para estancias más largas me lo pensaría.",Malaga_Costa_del_Sol_Province_of_Malaga_Andalucia,Hotel_Del_Pintor
235,DEFRAUDADO,3,"las habitaciones son pequeñas y el lavabo de estas son con puertas de vidrio, correderas y no cierran bien, además en la piscina no solo esta es muy pequeña si no que apenas hay hamacas,   Si pidieras quedarte a cenar en el hotel solo te dan dos opciones, la de cenar en la habitación o bien en la zona de butacas que se encuentra al lado de recepción, si reservado alguna sesión de SPA y pides un albornoz parea acceder a este, te pueden contestar que si no tienes una habitación superior no te corresponde,  por mi experiencia al parecer si eres miembro de CATALONIA REWARDS como es mi caso, tampoco te corresponde.   También hago saber que en mi caso, me encontré con la sorpresa que en el bufete de los desayunos habían cucharillas de plástico y tenias que servirte el café solo con la…",Granada_Province_of_Granada_Andalucia,Catalonia_Granada
236,La atención del personal es excelente,3,"Si bien está ubicado a unas cuadras del centro, nos pudimos mover muy bien caminando.  Éramos matrimonio con dos niños. Las habitaciones cuádruples son pequeñas. Muy limpio.  El personal de recepción excelente.  Muy dispuestos para ayudar y recomendarnos lugares. Súper amables. ",Cordoba_Province_of_Cordoba_Andalucia,Hotel_de_los_Faroles
237,Relación calidad-precio buena,3,"El hotel cuenta con buena ubicación, la habitación y el baño es amplio. la habitación está bien insonorizada ya que por la ubicación del hotel tiene bastante tráfico. Aunque hay que decir que el hotel en general necesita una buena reforma, se ha quedado bastante anticuado y hay multitud de desperfectos. En cuanto al desayuno tipo buffet muy sorprendida por que tenía mucha variedad  y opciones a elegir y de calidad no estaba nada mal. Los recepcionistas muy amables y serviciales y eso es de agradecer. Para pasar un par de noches el hotel esta bien.",Seville_Province_of_Seville_Andalucia,Exe_Sevilla_Macarena
238,Buen servicio Habitaciones desfasadas.,3,"Si bien tanto el servicio de recepción como el de desayuno funcionaron bien, el mantenimiento de las habitaciones como el servicio en ellas deja mucho que desear. Por ser un hotel de 4 estrellas las habitaciones necesitan de una reforma integral, están muy antiguas y dan sensación de que el mantenimiento es muy justito. ",Granada_Province_of_Granada_Andalucia,Melia_Granada
239,La ubicación es perfecta,3,"Fantástica ubicación para ir andando a cualquier parte, parking concertado a una distancia razonable. No es excesivamente ruidoso para el sitio en el que está, pero tampoco silencioso del todo. La decoración es muy agradable y el personal amable. El desayuno, sin embargo, no es nada bueno... En ese punto tienen mucho margen de mejora. Merece la pena en temporada baja porque el precio es muy asequible, pero en temporada alta es demasiado caro para lo que ofrece.",Granada_Province_of_Granada_Andalucia,Hotel_Palacio_de_Los_Navas
240,Albaicin,3,"Una casa amplia, de varias plantas, con Baño compartido. La habitación fue bastante amplia, pero es cierto q se trata de una zona algo ruidosa. Varios bares a ambos lados de la vivienda.Se localiza en el albaicin a dos min del mirador de San Nicolas.",Granada_Province_of_Granada_Andalucia,La_Morada_Sur
241,No está mal aun faltando cosillas...,3,"Me gustó el apartamento, muy amplio y cómodo, muy bien equipado, muy limpio y excelente ubicación, pero no son claros en los precios, ya que al llegar allí tuve que pagar 15 euros de limpieza aparte y además me cogieron una fianza de 150 euros de mi tarjeta por si rompía algo, lo cual también me enteré al llegar. Y por último tiene muy pocas horas de recepción, sólo 4 horas por la tarde ( la chica morena de recepción muy amable)  P.D. Y si poneis una maquinas expendedoras de refrescos ..agua y snack....seria perfecto.  Gracias y saludos.",Granada_Province_of_Granada_Andalucia,Catedral_Plaza_Apartamentos
242,Buena noche pasamos,3,"Es un hotel muy céntrico con todo muy a mano salvo el Parking, que no tiene. En la web del hotel pone que tiene piscina y no hay rooftop. Destaca la amabilidad del personal en especial de un recepcionista que lo conocía porque es un youtuber y bloguero famoso acá en Latinoamérica: Ramón. Este chico está en recepción y si en youtube es simpático, en persona es aún más y muy amable. Se prestó a todas nuestras preguntas, a hacerse fotos con nosotros, muy relindo!!!",Malaga_Costa_del_Sol_Province_of_Malaga_Andalucia,ICON_Malabar
243,Tres noches en Sevilla.,3,"Muy buena ubicación, al lado del puenre de Triana. Personal muy amable y cercano (sobre todo las chicas del desayuno). Desayuno correcto.  Muy mala insonorización de las habitaciones. Las tres noches nos despertaron la familia de la habitación de al lado.",Seville_Province_of_Seville_Andalucia,Petit_Palace_Puerta_de_Triana
244,Bonita casa sin ningun lugar donde ir,3,"Una casa rural muy bonita y cuidada, regentada por Mariangeles que te atiende muy amablemente, aunque si que podria informar un poco más ya que no nos dijo que tenia arriba en la terraza una pequeña SPA de burbujas que si lo hubieramos sabido el dia anterior igual la usamos, aunque hay que pagar un suplemento. La habitacion muy bien, comoda y limpia, con aire acondicionado, estupendo para pasar un dia relajado. Eso si el entorno poco para ver, en las Alcubillas donde está la casa no hay nada para ir a comer y en el pueblo Gergal, los que habian estaban cerrados entre semana, tuvimos que ir a la entrada del pueblo un bar-restaurante de carretera donde comimos muy bien.",Almeria_Province_of_Almeria_Andalucia,La_Joya_Casas_Rurales_y_de_Salud
245,Aceptable,3,"Estuvimos de visita en Granada junto con otras dos familias de amigos desde el viernes hasta el domingo al mediodía. El hotel, pese a ser de 4 estrellas, fue un poco ""decepcionante"".  Te dicen que dispone de parking privado que no puedes reservar al hacer la reserva del hotel ya que está sujeto a disponibilidad a la llegada y cuando llegas te encuentras con que dispone solo de 6 plazas de aparcamiento (los coches que entran en el espacio que hay desde la acera hasta la puerta del hotel con lo cual es un milagro aparcar) y te tienes que buscar la vida en la calle para aparcar en una zona complicada. El servicio de recepción es muy amable y la habitación era muy grande. El baño era muy curioso porque estaba dividido en dos partes separados por una puerta. En una parte estaba el…",Granada_Province_of_Granada_Andalucia,Hotel_Los_Angeles_Spa
246,muy bien todo,3,Una ubicacion excelente. Un servicio muy bueno y la relacion calidad-precio muy buena.  Recomendable para ver la ciudad y para disfrutar de un lugar estupendo en el centro de Cordoba. El parking es lo que puede fallarte puesto que no se reserva y hay pocas plazas,Cordoba_Province_of_Cordoba_Andalucia,Santa_Ana_Hostal
247,Bien ubicado y lindas instalaciones,3,"El edificio es muy bonito, cuenta con ascensor y terraza con piscina y bar. La limpieza es buena. En cuanto al personal, no es muy amable. Mi reserva era para tres personas pero como llegábamos de diferentes lugares quise realizar mi check in yo sola y al principio se rehusaron a hacerlo, diciendo que solo podían en caso de que pagara el total por las tres personas. El trato no fue muy agradable para. No me pasó algo similar en ningún otro hostel... Hay un ambiente tranquilo, no se propicia mucho el ambiente fiesta y conocer gente. La habitación de 6 es espaciosa. El wifi funciona muy bien.",Seville_Province_of_Seville_Andalucia,Oasis_Backpackers_Palace_Seville
248,Sevilla,3,Muy céntrico pero las habitación parecía un zumo para acceder a la cama había que bajar unas escaleras muy empinadas. El se muy.nuevo y bien.Las almohadas muy incómodas. La atención del personal.miy buena,Seville_Province_of_Seville_Andalucia,Soho_Boutique_Sevilla
249,Hotel bueno,3,"Hotel clásico de ciudad, junto estación de autobuses de Granada. Se puede encontrar aparcamiento por los alrededores y bajar al centro dn el bus. Desayuno correcto y buena calidad /precio .antes era h2.no ha cambiado mucho",Granada_Province_of_Granada_Andalucia,B_B_Hotel_Granada_Estacion
250,Muy Céntrico como ventaja,3,"Con un precio acorde a lo que ofrece, este hotel de tres estrellas está bien, no defrauda, una recepción con una única persona agradable pero resulta lento el check in. Parking concertado a 5 min. habitación bien , baño un poco feo. Desayuno en sitio muy pequeño e incómodo pero de buena calidad. ",Malaga_Costa_del_Sol_Province_of_Malaga_Andalucia,Exe_Malaga_Museos
251,"Tiene muchas cualidades, pero...",3,"El Hostel está muy bien ubicado, muy a mano de todo. Lo primero en lo que me fijé al entrar en la habitación fue que había unas puertas de armario enormes para darle intimidad a las camas, una solución muy mal resuelta, porque con unas simples cortinas se hubiera resuelto. Hacen ruido y si el compañero de abajo está sentado, tiene que quitarse para poder correr la puerta y poder subir. Haría falta un par de baños en los pasillos, porque el baño de la habitación es insuficiente. En cuanto al desayuno, me sorprendió la poquisima gente que va a desayunar, con la bonita terraza que tienen. Las dos primeras mañana estaba practicamente solo y Sandra que atendió rápido. El último día había una familia desayunando y después de esperar 20 min sin ser atendido, decidí irme. La sala común…",Malaga_Costa_del_Sol_Province_of_Malaga_Andalucia,Alcazaba_Premium_Hotel
252,Buen apartahotel,3,"Sitio limpio, amplio y bien de precio.   Es bastante amplio y muy correcto. Cada vez que voy por Sevilla, es donde me hospedo y espero que siga siendo así.   Eso sí, de la comida no puedo hablar al no probarla. ",Seville_Province_of_Seville_Andalucia,Apartamentos_Puerta_del_Sur
253,Céntrico,3,"Siendo claros lo mehor que tiene este hotel por no decir lo único que no es poco es que está en el centro de córdoba y se puede ir andando a visitar la ciudad. La habitación y el baño son pequeños y de otra época, algo cutre. No contrateis desayuno, no merece la pena.",Cordoba_Province_of_Cordoba_Andalucia,Hotel_Boston
254,"calidad-precio normal, pero no de 4 estrellas",3,"Nos hemos alojado en Navidad. Es un hotel muy centrico, ubicación de 10. La atencion del personal excelente. Las habitaciones tienen vista a un callejon (reconozco que cogi las mas economicas), pero estan limpias que es lo importante. Lo unico malo, las duchas, están desgastadas y el desague enrobinado. No te puedes duchar sin unas zapatillas puestas. El desyuno bueno, aunque eche a faltar un chocolate para los churros, o nocilla para el pan..a los niños no les gusto el desayuno. Pero habia un poco de fruta, embutido, bolleria...que estaba bueno. En mi opinion por el precio que pague no esta nada mal, pero considero que es mas un 3 estrellas que 4.",Granada_Province_of_Granada_Andalucia,Exe_Triunfo_Granada
255,DECEPCION,3,"esperaba  mucho más de un hotel Melia en general, pero la atención recibida el día de la llegada por parte de una de las personas de recepción que nos atendió , con alguna contestación  con un tono fuera de lugar  y poca amabilidad, nos amargo la estancia, no se si es que tenia un mal día, pero personas asi no deberían estar en ese puesto. No volveremos a ese hotel.",Granada_Province_of_Granada_Andalucia,Melia_Granada
256,Retirado,3,"Hotel válido para pasar una noche, algo de paso, retirado del centro y coche necesario. Localizado en zona industrial cerca del aeropuerto. Habitación básica con las cosas necesarias. Limpieza correcta.",Malaga_Costa_del_Sol_Province_of_Malag,Holiday_Inn_Express_Malaga_Airport_an_IHG_hotel
257,Curiosa parada en el camino,3,"Es un antiguo cortijo muy bonito ubicado en la carretera en medio de la nada. Habitación correcta colchones cómodos. Servicio lento de cena, precio razonable. Se fue la luz mientras cenábamos pero volvió enseguida.  Buena calidad precio",Seville_Province_of_Seville_Andalucia,OYO_Venta_del_Alto_Hotel_las_Cumbres
258,Perfecta ubicación. Muy sucio,3,Matrimonio con dos hijas.. ubicación inmejorable. Muy sucio el apartamento. Sobretodo el baño con restos de los clientes anteriores. Inma nos recibió muy amablemente. Pero la suciedad era enorme. El sofá cama para las niñas....las almohadas...la cocina....el suelo....y lo del baño terrible. ,Cordoba_Province_of_Cordoba_Andalucia,OYO_Urban_Vida_Alcazar
259,"Personal inmejorable, habitación sin personalidad",3,"En una ciudad con el encanto de Málaga, el hotel está bien situado, el personal es extraordinario pero sus habitaciones son impersonales y su precio demasiado alto comparado con otras opciones con más calidad y mejores puntuaciones. ",Malaga_Costa_del_Sol_Province_of_Malaga_Andalucia,Novotel_Suites_Malaga_Centro
260,"Normal, limpio y buena ubicación ",3,"Nos alojamos en este hostal porque estaríamos varios días en la ciudad y no queríamos que el presupuesto fuese todo para el alojamiento. El hostal está bien, algo viejo, pero limpio, lo cual se agradece. El mobiliario de la habitación es espartano y algo anticuado, pero la cama es bastante nueva y cómoda. El personal de Recepcion es bastante atento, sobre todo en chico que está por las mañanas, que nos recomendó un par de sitios para comer y algunos lugares imprescindibles para visitar. Y se encuentra a quince minutos andando del centro y se puede aparcar el coche sin pagar la hora (aunque hay que dar un par de vueltas ). En resumen: normal, limpio y con buena ubicación ",Cordoba_Province_of_Cordoba_Andalucia,Ronda_Hostal
261,Muy céntrico aunque falta mantenimiento,3,"Sin dudarlo lo mejor de este hotel es su ubicación.   En su contra tiene un mantenimiento deficiente, con una ducha que echa agua por todos lados, el fluxometro del WC caído, mal pintado interiormente y limpieza de la habitación justa. Una pena.",Granada_Province_of_Granada_Andalucia,Khu_Hotel
262,Cómodo,3,"He estado alojado varias veces en este establecimiento, y mi valoración del mismo es positiva. Si bien es cierto, que depende en gran medida de si te alojan en una habitación reformada o en una de las antiguas. Yo he estado alojado en las dos y la diferencia es abismal.   Teniendo en cuenta este aspecto, creo que es opción interesante para alojarse en Granada, tanto por su ubicación, como por el trato tan cercano que te dispensan como por su relación calidad-precio. Yo si lo recomiendo y cuando vuelva a Granada lo tendré en cuenta.",Granada_Province_of_Granada_Andalucia,Pension_San_Joaquin
263,Bueno y sin pretensiones,3,"Hemos estado este fin de semana en este hotel y la verdad es que no le podemos poner muchas pegas. Es cierto ir no hay recepcionista 24 horas (si teléfono de emergencias), el desayuno va a parte y es tostada, café y zumo (4€) que en nuestra habitación no había armario (un burro para colgar la ropa) pero la verdad es que hemos estado cómodos, la casa es bonita, cerca de la playa, personal amable, si volvemos repetiremos aquí",Malaga_Costa_del_Sol_Province_of_Malaga_Andalucia,Hotel_Domus
264,Espacioso pero muy ruidoso,3,"Nos alojamos durante un fin de semana en el primer piso y llegamos tarde por la noche con instrucciones sobre cómo dejarnos entrar y la llave quedaría en la puerta. Cuando llegamos, la puerta principal se dejó abierta para que cualquiera pudiera entrar y tomar la llave de la habitación. Poco de una caminata hasta 3 tramos de escaleras. Apartamento amplio y luminoso - otro apartamento amueblado y con estilo de Ikea. Sería útil dejar instrucciones sobre cómo funciona la encimera de la cocina: tiene que encender el extractor antes de que funcione y no tiene idea de cuáles eran los símbolos en la lavadora, no los símbolos estándar que lavaron mi ropa a mano. No dormí muy bien durante 3 noches: la gente golpeaba las puertas y charlaba y gritaba en el atrio frente a nuestra puerta.…",Malaga_Costa_del_Sol_Province_of_Malaga_Andalucia,Santa_Cruz_Apartments
265,Viaje de empresa ,3,"Lo primero que hay que decir de este hotel es que no es un 5 estrellas, seria un 4 estrellas por varios detalles como:  1-Atención del personal demasiado amigable. Poco resolutivo. 2-No te facilitan albornoz ni zapatillas para el baño. 3-Amenities escaso 4-No hay botella de agua de cortesía. 5-Lobby muy pequeño, incomodo y ruidoso. Dejando a parte esta apreciación que hace que el cliente se hospede con unas expectativas elevadas , el hotel esta bien situado, las habitaciones de tamaño normal están limpias y el desayuno es bueno.  ",Granada_Province_of_Granada_Andalucia,Eurostars_Gran_Via
266,Estancia 1 noche,3,"En términos generales el hotel está bien. Las habitaciones necesitan una actualización: ya se aprecia el desgaste y la decadencia. Hotel muy bien situado. Personal excelente. Pequeña incidencia en la habitación, a la que reaccionaron inmediatamente y que resolvieron de manera satisfactoria. ",Seville_Province_of_Seville_Andalucia,NH_Collection_Sevilla
267,Según qué habitaciones...,3,"Se trata de una opción recomendable. Entre sus puntos positivos destaca su ubicación, el trato ofrecido por sus dueños, y su ajustado precio.  Las habitaciones son muy desiguales. Las de la planta alta presentan una calidad mucho mayor que las de la planta baja, que, como otros viajeros han comentado, cuenta con una (la 1) que presenta grandes deficiencias que deberín ser corregidas, puesto que vale lo mismo que otra que ofrece muchas más comodidades.",Granada_Province_of_Granada_Andalucia,Hostal_Moni_Albayzin
268,Hotel pasable,3,Un hotel bastante normal bien situado .La limpieza regular zonas comunes agradables . Buena calefacción y almohadas confortables así como la ropa de cama. garaje al aire libre muy incómodo con apenas sitio para los coches  grandes con pavimento deteriorado. El  personal muy agradable. ,Seville_Province_of_Seville_Andalucia,Hesperia_Sevilla
269,No tan buen experiencia,3,"Viajamos mi marido y 3 hijos de 14, 11 y 5 anios. Estabamos en auto y fue imposible llegar al hotel ni siquiera llamando 2 veces para que nos den indicaciones. El gps te manda por una calle que no se puede pasar. El hotel queda en una zona de calles muy angostas donde en algunas ni siquiera pasa un auto grande. Estacionamos el auto en el parking mas cercano a 10 min caminando del hotel y nos tomamos un taxi. El mismo taxista nos dijo que es imposible manejar en el zona si no sos local. Llegamos a la recepción cansados y estresados y nos enteramos que nuestro departamento quedaba a 150m en un tercer piso por escalera, sin opción de ascensor ni alguien que te ayude a subir el equipaje. El departamento era amplio, limpio y bien equipado. Poca luz natural y la artificial muy lugubre…",Granada_Province_of_Granada_Andalucia,Shine_Albayzin
