id,title,rating,review_text,location,hotel,label
47,No me paece un tres estrellas,2,"Lo mejor de este alojamiento es la ubicación. Muy cerca de la catedral y en el barrio de Santa Cruz.  El personal es amable, dispuesto a orientarte si hace falta.  El desayuno es correcto, se sirve en una bar de tapas que hay debajo. No es muy variado, pero suficiente para desayunar. El comedor no es muy amplio, pero también en verdad que ninguno de los días que desayune tuve problemas para encontrar mesa.  El hotel es un antiguo convento y los espacios comunes no están mal. Son bonitos y están cuidados. Otra cosa fue la habitación que me asignaron. Era una habitación individual. Aunque era amplia, la puerta roza la cama y no hay espacio para entrar adecuadamente. El mobiliario es viejo y escaso. Si llevas varios elementos para enchufar a la vez,  ya vas a tener que dejar algo…",Seville_Province_of_Seville_Andalucia,Hotel_Convento_La_Gloria,0
48,Vergüenza de Impresentables.,1,"No se puede caer más bajo. No era huésped, pero casi mejor. Hoy 27 de Noviembre a las 11:45 horas de la mañana, necesitaba que localizasen a mi mujer, ya que me había perdido y quien tenía mi teléfono era ella, por lo que no podíamos ni ponernos en contacto. Decido entrar en el hotel Marisa a pedir ayuda y que desde recepción llamasen a mi propio número de teléfono y así localizar a mi mujer y reencontrarnos. En ese momento, en recepción, una chica joven me informa que no va a hacer ninguna gestión ya que desde dirección no le dejan llamar fuera del hotel, y que desde su móvil privado tampoco me ayudaría porque sus jefes no le pagan el móvil. Con esa respuesta salgo a la calle donde amablemente el primer transeúnte me brinda su ayuda y en un minuto vuelvo a ver Cordoba…",Cordoba_Province_of_Cordoba_Andalucia,Hotel_Marisa,0
49,Restaurante Rincón de Pepe,2,"Después de visita a Noalejo nos paramos en este Restaurante, y cuento tal como paso. Íbamos 12 personas al estar al restaurante me dirijo al comedor el cual está compuesto por dos salones uno lleno otro vacío con las luces apagadas, me dirijo a la barra para indicarle al camarero cuantos éramos, me comenta que debemos de esperar lo menos media hora o un poco más (se me queda cara de tonto) pero bueno decidimos parar, comentario siguiente que me hace el chaval. Que en estas fechas hay que esperar para comer, ( más cara de tonto se me pone,ufff) lo siguiente la chica que nos sirve la mesa, fatal una chica que se ve que no está contenta en su trabajo. Después de servirnos el segundo plato, nosotros sin mediar palabra comentario"" no se puede abarcar tanto, aquí vamos a reventar"",  en servicio en total nefasto. Solo le salva un poco la comida, dicho un poco, menú  12 euros. Conclusión no recomendable para parar. Un saludo…",Jaen_Province_of_Jaen_Andalucia,Hotel_Rincon_de_Pepe,0
50,Sensación agridulce y muy decepcionada,2,"Voy a empezar por lo bueno y luego diré un par de aspectos que no me han gustado NADA. POSITIVO: 1. La localización del hotel y las instalaciones.  2. La suite júnior está genial. 3. Los camareros del bar de la piscina y el que nos atendió en la cena eran súper amables.  NEGATIVO: 1. La antena de televisión no llega bien y se cortan las cadenas cuando se usa muchas personas a la vez (en las horas de calor cuando nadie sale a la calle). 2. El horario de bar es sólo hasta las 00.00 cuando en hostelería es hasta la 1.00 3. Reservamos para cenar en el restaurante por las fotos y la carta de la web. Pero la carta de la web no existía. Era una carta muy básica con unos 10 platos (algo que we debería de haber avisado). Pero lo PEOR, es que pedimos una tabla de quesos de 16 euros y…",Cordoba_Province_of_Cordoba_Andalucia,Eurostars_Palace,0
51,Fin de semana de horror,1,"Me alojé en este hotel para asistir a una boda y fue una auténtica decepción.  Las habitaciones pequeñas, la ropa de cama tenía más años que mi abuela y el olor de la habitación a tabaco no te dejaba dormir.  El baño tenía poco lustre y muy pequeño desprendía un olor fuerte porque no tenía ninguna ventilación.  Después de todo esto tuvimos que aguantar al de la habitación de al lado cantando y mucho ruido.  El desayuno pobre, un poco de pan, café, zumo de bote, unas napolitanas y un embutido con moscas acechando.  Es el tipo hotel de carretera que vas las parejas jóvenes para intimar.  No vuelvo ni loca",Jaen_Province_of_Jaen_Andalucia,Hostal_Restaurante_EstaciON,0
52,Un poco decepcionada con la resolución del hotel.,2,"Hice una reserva en su página web, (sin intermediarios,) era para una noche, yo quería dos noches y al darme cuenta llame de inmediato por tlf (tan rápido que aún no les había llegado mi reserva pagada) para que me agregaran la noche nueva. (Una noche eran 67 euros y dos 87.) En principio me dijeron que enviara un mail solicitando la ampliación de la estancia y que verían si me podían respetar la oferta. Al rato recibí un enlace de pago y un mail x otros 67 euros para la reserva de la segunda noche, llame nuevamente para preguntarles x la oferta de la página donde al coger las dos noches salía a 87. (La cual aún seguía vigente x k lo mire varias veces y durante todo el día seguía activa) Directamente me dijeron que no m podían respetar ese precio que yo ya había pagado una noche…",Malaga_Costa_del_Sol_Province_of_Malaga_Andalucia,Hotel_Malaga_Nostrum,0
53,Unas Copas... PATETICO SERVICIO...,1,"Nos lo recomendaron como uno de los lugares mas exclusivos de Malaga para tomar unas copas...  Lo unico bueno las vistas, el servicio y prepotencia del personal PESIMO, y limitada la carta de copas. Sin duda lugar evitable",Malaga_Costa_del_Sol_Province_of_Malaga_Andalucia,Alcazaba_Premium_Hotel,0
54,Ni se os ocurra parar aquí,1,"Sólo os puedo decir q fui para 5 noches ¡¡a 70€ c/u!! y sólo me quedé 2, es más, nos fuimos a las 7am.Es la primera vez en mi vida que me tengo que cambiar  de un hotel e irme a otro y os aseguro que viajó muchisimo.Lo único que tiene bueno es la ubicación.Sin calefaccion,con una higiene muy escasita(solo estiraron la cama,ni barrieron ni hicieron  el baño...)sin recepción 24h(Sólo hasta las 21h)sin perchas en el armario(¡la chica de recepción tuvo que bajar a comprar!)peor que una  pensión a precio de 4*.La información sobre cómo llegar malísima y creo que me llevo una multa por circular por zona restringida y al gerente o dueño le aviso la chica que tenían en recepción de que nos íbamos antes y no se molestó ni en preguntar porqué.Y yo que pensaba que los bandoleros estaban en…",Granada_Province_of_Granada_Andalucia,Khu_Hotel,0
55,Muy justito,1,"Hotel muy bien situado para subir a esquiar, y con un centro comercial al lado, Habitaciones decentes y limpias. Desayuno una pena malísimo embutido bolleria industrial  Artículos de baño a partir de la segunda noche “se olvidan”.",Granada_Province_of_Granada_Andalucia,Hotel_Saylu,0
56,Chinches y sin vergüenza,1,"El apartamento estaba sucio e infestado de chinches. El personal del hotel (a quien nunca conocimos, pero solo interactuó por teléfono y por mensaje de texto) nos ofreció a regañadientes otra habitación que olía a excremento y tenía puntos eléctricos peligrosamente expuestos. ¡Ni siquiera quisieron reembolsarnos la tarifa de alquiler, desvergonzada! ¡EVITAR! Foto abajo: las picaduras de chinches, la chinche, el cableado suelto",Almeria_Province_of_Almeria_Andalucia,16_9_Suites_Almeria,0
57,Recepción nefasta,2,"Hablamos por teléfono con el hotel media hora antes de llegar, dicen que tienen parking y que cuesta 10 euros. Cuando ya me he ido con el coche a buscar el parking le dicen a mi mujer que son €18, que es un error de la persona que estaba antes en recepción.  Llegamos al hotel, no hay donde parar, hay que dejar el coche en la puerta puerto que la calle es poco más ancha que el coche.  Indicamos en recepción que nos indiquen para entrar en el paking puesto que el coche molesta y nos hacen esperar con un coche pitando hasta que atienden a quien le iban a entregar las llaves de la habitación.  El parking no está en el hotel, nos dan unas indicaciones rápidas con un plano y a correr ya que tengo coches esperando detrás.  El Parking no tiene ninguna identificación y aparcar en las…",Granada_Province_of_Granada_Andalucia,Hotel_YIT_Alcover,0
58,Para dormir y poco más,2,"Es una casa reconvertida en pensión bastante viejecilla. Aunque olía a lejía, la habitación era más bien cutre. La dueña nos dijo que no se iba a molestar en poner toallas o sábanas nuevas porque la gente las robaba, lo que explicaba que las que nos puso tuvieran bastante uso. Para colmo, la habitación tenía varios carteles con órdenes: la ducha tiene que ser corta, amenazas diversas que suponían pagar un día extra de habitación, uso del papel higiénico... La ubicación es lo mejor, muy cerca de la catedral.",Jaen_Province_of_Jaen_Andalucia,Pension_Cristobal_Colon,0
59,No hay limpieza. Decepcionante,2,"En cuanto a ubicación era perfecto y aceptable en cuanto a calidad-precio. Por otro lado, nos encontramos con numerosos aspectos mejorables e inaceptables durante la estancia. Al entrar en la habitación, nos encontramos que el suelo estaba pegajoso y sucio en el lateral de una de las camas, pensamos que se debía a un refresco derramado y no limpiado por el personal del hotel. Además había manchas en las paredes, igualmente no limpiadas. Por no obviar, de que había humedades. Cuando abrí la cama (aparentemente echa) me encontré con pelusas, manchas y pelos (de zonas íntimas y capilares) por todos lados de las sábanas y almohada. Al decírselo al recepcionista, la solución fueron sabanas limpias, las cuales tuve que poner yo, y quitar yo las sucias. También nombrar que a las 2:30…",Cordoba_Province_of_Cordoba_Andalucia,Hotel_Los_Patios,0
60,Engañada y estafada,1,"Cuando reserve este hotel, leí opiniones muy positivas y fotos que hacían parecer que era muy buena opción para pasar unos días en Córdoba. Ahora que ya he tenido la experiencia del hotel,me quedé con una sensación triste porque no me lo esperaba tan malo y pensaba ya que estaba exagerando. Pero NO, repasando las fotos que te venden me han hecho sentir muy engañada;a mi pareja y a mí, nos han colocado en la peor habitación de todo el edificio, a continuación expondré todo:  - Baño: lo peor de la habitación sin duda. Era pequeño, mal reformado y nada cómodo. La mampara de la ducha está en mitad de una ventana, y colocada en la pared opuesta dónde estaba colocado el inodoro y el lavabo, y diréis: ""¿Y qué pasa? Pues que para entrar en la bañera tienes un hueco minúsculo para …",Cordoba_Province_of_Cordoba_Andalucia,NH_Cordoba_Califa,0
61,Vende humo....,1,"Nunca pensé que para hacer una reserva de habitacion de hotel tuviera que pensar en tener en cuenta, a parte de la ubicacion, precio y ciertos detalles, si tenía o no ventana o salida de emergencia. Es un hotel que vende humo, nada que ver las fotos de las habitaciones con lo que luego te encuentras. Al menos para nosotros.  Tiene una ubicación muy buena, pero nada más. Cuando hice la reserva nunca pensé en que me encontraría una habitación sin una sola ventana (ni habitación ni baño), con la justa iluminación de una bombilla de bajo consumo. Con una ducha que ni te puedes mover dentro. El desayuno, justo. Nada del otro mundo.  Si lo que quieres es literalmente solo ir a dormir y estar todo el día por las calles de Sevilla quizás sea tu lugar pero si sufres de claustrofobia ni…",Seville_Province_of_Seville_Andalucia,Bed_Breakfast_Naranjo,0
62,BIEN UBICADO.BAÑO MALOLIENTE,2,"La situación es buenísima, en el centro de la ciudad. Las camas cómodas, la habitación sencilla pero bien. Los trabajadores nos trataron muy bien. El parking son 18€ el día (está a 10 min escasos del hostal) El baño emitía un olor nauseabundo, como a cloacas.",Granada_Province_of_Granada_Andalucia,Hostal_Sonia,0
63,"Inmejorable situación, cutre",1,"En cuanto ubicación y atención nada que decir porque ambas son buenísimas, el resto... un olor a marihuana por todo el edificio... puertas y ventanas para tirar entra la corriente de aire y la luz por todas las esquinas, la limpieza... las sabanas y mantas además de escasas eran mugrientas, del año la pera, mi almohada tenia una mancha de sangre!!!!! La ducha... puedo jurar que llevaba un minuto dentro cuando empezó a salir fría! Estoy acostumbrada a ir a hostales y siento decir que esto es un pesebre en comparación con otros...",Granada_Province_of_Granada_Andalucia,Hostal_Antares,0
